,Company Name,Date,Curr Rtg,Industry Type,years
15334,Brunswick Corp/DE,2007-09-04,2,Leisure Boats & Yachts Building,5.8481693669274515
15335,Brunswick Corp/DE,2008-06-30,2,Leisure Boats & Yachts Building,6.669541469024004
15336,Brunswick Corp/DE,2008-07-08,3,Leisure Boats & Yachts Building,6.691444725079912
15337,Brunswick Corp/DE,2008-10-10,3,Leisure Boats & Yachts Building,6.948807983736832
15338,Brunswick Corp/DE,2008-11-11,3,Leisure Boats & Yachts Building,7.036421007960464
15339,Brunswick Corp/DE,2011-02-22,3,Leisure Boats & Yachts Building,9.317097544781891
15340,Brunswick Corp/DE,2011-04-15,3,Leisure Boats & Yachts Building,9.459468709145293
15341,Brunswick Corp/DE,2012-04-13,3,Leisure Boats & Yachts Building,10.45606685968911
15342,Brunswick Corp/DE,2013-04-30,3,Leisure Boats & Yachts Building,11.50194733635872
15343,Brunswick Corp/DE,2014-05-19,3,Leisure Boats & Yachts Building,12.553303627042308
15344,Brunswick Corp/DE,2016-08-22,2,Leisure Boats & Yachts Building,14.814814814814815
15345,Brunswick Corp/DE,2018-03-05,2,Leisure Boats & Yachts Building,16.348042738728378
15346,Brunswick Corp/DE,2019-07-02,2,Leisure Boats & Yachts Building,17.673189730110817
15347,Brunswick Corp/DE,2020-03-20,2,Leisure Boats & Yachts Building,18.390521365941805
15348,Brunswick Corp/DE,2020-08-05,2,Leisure Boats & Yachts Building,18.76835253290622
15349,McDonald's Corp,2001-10-29,1,Fast Food Restaurants - Owned Store,0.0
15350,McDonald's Corp,2002-11-11,1,Fast Food Restaurants - Owned Store,1.034928848641656
15351,McDonald's Corp,2003-05-08,1,Fast Food Restaurants - Owned Store,1.5222762958856102
15352,McDonald's Corp,2015-05-04,1,Fast Food Restaurants - Owned Store,13.511571079488286
15353,McDonald's Corp,2015-11-10,2,Fast Food Restaurants - Owned Store,14.031773410816102
15354,Harris Trust & Savings Bank,2001-10-29,1,Banks,0.0
15355,Harris Trust & Savings Bank,2007-05-17,1,Banks,5.546999596158717
15356,Harris Trust & Savings Bank,2007-06-08,1,Banks,5.607233550312464
15357,Southern Power Co,2001-10-30,2,Electricity Marketing - Wholesale,0.0
15358,Amco Insurance Co,2001-10-31,1,Insurance Brokers,0.0
15359,DAY International Group Inc,2001-10-31,3,Industrial Machinery Manufacturing,0.0
15360,DAY International Group Inc,2001-11-26,3,Industrial Machinery Manufacturing,0.07118558218170119
15361,DAY International Group Inc,2007-04-12,3,Industrial Machinery Manufacturing,5.445697036900142
15362,Depositors Insurance Co,2001-10-31,1,Property & Casualty Insurance,0.0
15363,Allied Property & Casualty Insurance Co,2001-10-31,1,Property & Casualty Insurance,0.0
15364,Enron Funding Corp,2001-11-01,2,Midstream - Oil & Gas,0.0
15365,Enron Funding Corp,2001-11-09,2,Midstream - Oil & Gas,0.021903256055908062
15366,Enron Funding Corp,2001-11-28,3,Midstream - Oil & Gas,0.07392348918868971
15367,Enron Funding Corp,2001-11-30,4,Midstream - Oil & Gas,0.07939930320266672
15368,Acterna Corp,2001-11-01,3,Telecommunications Equipment,0.0
15369,Acterna Corp,2002-08-09,4,Telecommunications Equipment,0.7693518689637706
15370,Acterna Corp,2002-08-30,5,Telecommunications Equipment,0.8268479161105293
15371,Northern Natural Gas Co,2001-11-01,2,Midstream - Oil & Gas,0.0
15372,Northern Natural Gas Co,2001-11-09,2,Midstream - Oil & Gas,0.021903256055908062
15373,Northern Natural Gas Co,2001-11-28,3,Midstream - Oil & Gas,0.07392348918868971
15374,Northern Natural Gas Co,2001-11-30,4,Midstream - Oil & Gas,0.07939930320266672
15375,Northern Natural Gas Co,2002-02-05,4,Midstream - Oil & Gas,0.26283907267089673
15376,Northern Natural Gas Co,2002-07-02,2,Midstream - Oil & Gas,0.6653114026982074
15377,Northern Natural Gas Co,2002-07-25,3,Midstream - Oil & Gas,0.728283263858943
15378,Northern Natural Gas Co,2002-07-29,3,Midstream - Oil & Gas,0.7392348918868971
15379,Northern Natural Gas Co,2002-08-23,2,Midstream - Oil & Gas,0.8076825670616098
15380,Northern Natural Gas Co,2002-09-25,1,Midstream - Oil & Gas,0.8980334982922306
15381,Northern Natural Gas Co,2005-05-25,1,Midstream - Oil & Gas,3.5620170160920486
15382,Northern Natural Gas Co,2006-03-16,1,Midstream - Oil & Gas,4.3696995831536585
15383,Northern Natural Gas Co,2008-09-18,1,Midstream - Oil & Gas,6.880360308562119
15384,Northern Natural Gas Co,2013-11-26,1,Midstream - Oil & Gas,12.068694086805342
15385,Northern Natural Gas Co,2013-12-06,1,Midstream - Oil & Gas,12.096073156875228
15386,Northern Natural Gas Co,2016-02-22,1,Midstream - Oil & Gas,14.308302018521943
15387,Transwestern Pipeline Co LLC,2001-11-01,2,Midstream - Oil & Gas,0.0
15388,Transwestern Pipeline Co LLC,2001-11-09,2,Midstream - Oil & Gas,0.021903256055908062
15389,Transwestern Pipeline Co LLC,2001-11-28,3,Midstream - Oil & Gas,0.07392348918868971
15390,Transwestern Pipeline Co LLC,2001-11-30,4,Midstream - Oil & Gas,0.07939930320266672
15391,Transwestern Pipeline Co LLC,2002-02-05,4,Midstream - Oil & Gas,0.26283907267089673
15392,Transwestern Pipeline Co LLC,2002-10-04,3,Midstream - Oil & Gas,0.9226746613551271
15393,Transwestern Pipeline Co LLC,2004-05-25,3,Midstream - Oil & Gas,2.562680958541243
15394,Transwestern Pipeline Co LLC,2004-10-29,2,Midstream - Oil & Gas,2.9925323586384387
15395,Transwestern Pipeline Co LLC,2006-09-15,2,Midstream - Oil & Gas,4.870736565432555
15396,Osprey Inc,2001-11-01,2,Real Estate Services,0.0
15397,Osprey Inc,2001-11-09,3,Real Estate Services,0.021903256055908062
15398,Osprey Inc,2001-11-28,4,Real Estate Services,0.07392348918868971
15399,Osprey Inc,2001-11-30,4,Real Estate Services,0.07939930320266672
15400,Enron Corp,2001-11-01,2,Midstream - Oil & Gas,0.0
15401,Enron Corp,2001-11-09,2,Midstream - Oil & Gas,0.021903256055908062
15402,Enron Corp,2001-11-28,3,Midstream - Oil & Gas,0.07392348918868971
15403,Enron Corp,2001-11-30,4,Midstream - Oil & Gas,0.07939930320266672
15404,Enron Corp,2001-12-03,5,Midstream - Oil & Gas,0.08761302422363225
15405,Blue Cross & Blue Shield of Florida Inc,2001-11-02,1,Non-Profit Organization,0.0
15406,Blue Cross & Blue Shield of Florida Inc,2005-12-06,1,Non-Profit Organization,4.093170975447819
15407,Cooper Tire & Rubber Co,2001-11-05,2,Tire Manufacturing,0.0
15408,Cooper Tire & Rubber Co,2002-01-15,2,Tire Manufacturing,0.19439139749618403
15409,Cooper Tire & Rubber Co,2004-03-24,2,Tire Manufacturing,2.3819790960800016
15410,Cooper Tire & Rubber Co,2005-02-24,2,Tire Manufacturing,3.304653757435129
15411,Cooper Tire & Rubber Co,2005-08-31,2,Tire Manufacturing,3.8193802747489682
15412,Cooper Tire & Rubber Co,2005-10-05,3,Tire Manufacturing,3.915207019993566
15413,Cooper Tire & Rubber Co,2006-03-02,3,Tire Manufacturing,4.320417257027865
15414,Cooper Tire & Rubber Co,2006-03-16,3,Tire Manufacturing,4.358747955125704
15415,Cooper Tire & Rubber Co,2006-07-20,3,Tire Manufacturing,4.703724238006256
15416,Cooper Tire & Rubber Co,2006-08-04,3,Tire Manufacturing,4.7447928431110835
15417,Cooper Tire & Rubber Co,2009-04-02,3,Tire Manufacturing,7.406038453903913
15418,Cooper Tire & Rubber Co,2010-03-31,3,Tire Manufacturing,8.399898697440742
15419,Cooper Tire & Rubber Co,2010-06-28,3,Tire Manufacturing,8.643572421062718
15420,Cooper Tire & Rubber Co,2013-06-28,3,Tire Manufacturing,11.644318500722123
15421,Cooper Tire & Rubber Co,2014-06-30,3,Tire Manufacturing,12.649130372286905
15422,Cooper Tire & Rubber Co,2016-06-14,3,Tire Manufacturing,14.606733882283688
15423,Cooper Tire & Rubber Co,2020-05-13,3,Tire Manufacturing,18.519202995270266
15424,Toshiba America Inc,2001-11-05,2,Consumer Electronics & Appliance Wholesalers,0.0
15425,Toshiba America Inc,2002-08-02,2,Consumer Electronics & Appliance Wholesalers,0.7392348918868971
15426,Toshiba America Inc,2005-01-21,2,Consumer Electronics & Appliance Wholesalers,3.2115649191975195
15427,Toshiba America Inc,2007-11-19,2,Consumer Electronics & Appliance Wholesalers,6.0370849504096595
15428,Toshiba America Inc,2009-01-29,2,Consumer Electronics & Appliance Wholesalers,7.233550312463637
15429,Toshiba America Inc,2009-04-20,2,Consumer Electronics & Appliance Wholesalers,7.455320780029706
15430,Toshiba America Inc,2009-08-07,2,Consumer Electronics & Appliance Wholesalers,7.7537526437914535
15431,Unilab Corp,2001-11-06,3,Health Care Testing Services,0.0
15432,Unilab Corp,2002-04-02,3,Health Care Testing Services,0.40247233002731064
15433,Unilab Corp-Old,2001-11-06,3,Health Care Testing Services,0.0
15434,Unilab Corp-Old,2002-04-02,3,Health Care Testing Services,0.40247233002731064
15435,Pacific Indemnity Co,2001-11-07,1,Life Insurance,0.0
15436,Pacific Indemnity Co,2002-10-30,1,Life Insurance,0.9774328014948972
15437,Pacific Indemnity Co,2002-11-06,1,Life Insurance,0.9965981505438167
15438,Pacific Indemnity Co,2003-02-04,1,Life Insurance,1.2430097811727825
15439,Pacific Indemnity Co,2003-03-24,1,Life Insurance,1.3744293175082307
15440,Vigilant Insurance Co,2001-11-07,1,Property & Casualty Insurance,0.0
15441,Vigilant Insurance Co,2002-10-30,1,Property & Casualty Insurance,0.9774328014948972
15442,Vigilant Insurance Co,2002-11-06,1,Property & Casualty Insurance,0.9965981505438167
15443,Vigilant Insurance Co,2003-02-04,1,Property & Casualty Insurance,1.2430097811727825
15444,Vigilant Insurance Co,2003-03-24,1,Property & Casualty Insurance,1.3744293175082307
15445,LM Property & Casualty Insurance Co,2001-11-08,1,Property & Casualty Insurance,0.0
15446,LM Property & Casualty Insurance Co,2002-10-04,1,Property & Casualty Insurance,0.9035093123062076
15447,LM Property & Casualty Insurance Co,2002-11-05,2,Property & Casualty Insurance,0.9911223365298398
15448,LM Property & Casualty Insurance Co,2003-05-23,2,Property & Casualty Insurance,1.5359658309205528
15449,LM Property & Casualty Insurance Co,2003-08-08,2,Property & Casualty Insurance,1.746784670458668
15450,LM Property & Casualty Insurance Co,2003-11-14,1,Property & Casualty Insurance,2.0150995571435417
15451,LM Property & Casualty Insurance Co,2008-09-25,1,Property & Casualty Insurance,6.880360308562119
15452,LM Property & Casualty Insurance Co,2014-07-17,1,Property & Casualty Insurance,12.687461070384744
15453,Compass Minerals Group Inc,2001-11-08,3,Specialty Chemicals Manufacturing,0.0
15454,Compass Minerals Group Inc,2003-05-23,3,Specialty Chemicals Manufacturing,1.5359658309205528
15455,Compass Minerals Group Inc,2007-10-09,3,Specialty Chemicals Manufacturing,5.916617042102165
15456,Wellman Inc,2001-11-08,2,Basic & Diversified Chemicals Manufacturing,0.0
15457,Wellman Inc,2002-01-30,3,Basic & Diversified Chemicals Manufacturing,0.22724628158004614
15458,Wellman Inc,2003-10-27,3,Basic & Diversified Chemicals Manufacturing,1.9658172310177486
15459,Wellman Inc,2004-01-22,3,Basic & Diversified Chemicals Manufacturing,2.204015140625749
15460,Wellman Inc,2006-11-01,3,Basic & Diversified Chemicals Manufacturing,4.980252845712096
15461,Wellman Inc,2007-10-31,4,Basic & Diversified Chemicals Manufacturing,5.976850996255912
15462,Wellman Inc,2008-02-25,5,Basic & Diversified Chemicals Manufacturing,6.297186116073568
15463,Beckman Coulter Inc,2001-11-09,2,Analytical Lab Equipment Manufacturing,0.0
15464,Beckman Coulter Inc,2007-03-26,2,Analytical Lab Equipment Manufacturing,5.374511454718441
15465,Beckman Coulter Inc,2007-05-21,2,Analytical Lab Equipment Manufacturing,5.527834247109797
15466,Beckman Coulter Inc,2010-12-10,2,Analytical Lab Equipment Manufacturing,9.084375449187869
15467,Beckman Coulter Inc,2011-02-07,2,Analytical Lab Equipment Manufacturing,9.245911962600191
15468,Consolidated Container Co LLC,2001-11-12,3,Plastic Containers & Packaging Manufacturing,0.0
15469,Consolidated Container Co LLC,2002-04-30,3,Plastic Containers & Packaging Manufacturing,0.4627062841810578
15470,Consolidated Container Co LLC,2006-08-23,3,Plastic Containers & Packaging Manufacturing,4.777647727194946
15471,Consolidated Container Co LLC,2006-11-02,3,Plastic Containers & Packaging Manufacturing,4.97203912469113
15472,Consolidated Container Co LLC,2010-08-24,3,Plastic Containers & Packaging Manufacturing,8.780467771412145
15473,Consolidated Container Co LLC,2012-05-31,3,Plastic Containers & Packaging Manufacturing,10.54915569792672
15474,Consolidated Container Co LLC,2012-06-19,3,Plastic Containers & Packaging Manufacturing,10.601175931059501
15475,Consolidated Container Co LLC,2014-06-03,3,Plastic Containers & Packaging Manufacturing,12.556041534049296
15476,Consolidated Container Co LLC,2017-04-12,3,Plastic Containers & Packaging Manufacturing,15.414416449345298
15477,Consolidated Container Co LLC,2017-05-24,3,Plastic Containers & Packaging Manufacturing,15.529408543638816
15478,Connecticut Specialty Insurance Group,2001-11-13,1,,0.0
15479,Ocwen Federal Bank FSB/Fort Lee NJ,2001-11-13,3,Banks,0.0
15480,Ocwen Federal Bank FSB/Fort Lee NJ,2002-08-14,3,Banks,0.7501865199148511
15481,Ocwen Federal Bank FSB/Fort Lee NJ,2016-11-09,3,Banks,14.99004086326208
15482,Ocwen Federal Bank FSB/Fort Lee NJ,2017-04-21,3,Banks,15.436319705401205
15483,Ocwen Federal Bank FSB/Fort Lee NJ,2017-07-25,3,Banks,15.696420871065115
15484,Ocwen Financial Corp,2001-11-13,3,Mortgage Services,0.0
15485,Ocwen Financial Corp,2002-08-14,3,Mortgage Services,0.7501865199148511
15486,Ocwen Financial Corp,2010-06-25,3,Mortgage Services,8.613455443985846
15487,Ocwen Financial Corp,2013-11-12,3,Mortgage Services,11.99750850462364
15488,Ocwen Financial Corp,2014-10-21,3,Mortgage Services,12.936610608020699
15489,Ocwen Financial Corp,2015-04-20,3,Mortgage Services,13.432171776285617
15490,Ocwen Financial Corp,2015-09-25,3,Mortgage Services,13.864761083389801
15491,Ocwen Financial Corp,2017-04-21,3,Mortgage Services,15.436319705401205
15492,Ocwen Financial Corp,2017-07-25,3,Mortgage Services,15.696420871065113
15493,Ocwen Financial Corp,2020-04-13,3,Mortgage Services,18.415162529004704
15494,Ocwen Financial Corp,2020-07-23,3,Mortgage Services,18.691691136710542
15495,Charter One Bank NA,2001-11-13,1,Banks,0.0
15496,Charter One Bank NA,2006-09-04,1,Banks,4.807764704271819
15497,Charter One Financial Inc,2001-11-13,2,Banks,0.0
15498,Charter One Financial Inc,2004-05-05,2,Banks,2.475067934317611
15499,Charter One Financial Inc,2004-09-01,1,Banks,2.800878868149243
15500,Security Capital Group Inc,2001-11-14,2,Real Estate Services,0.0
15501,Security Capital Group Inc,2002-05-15,1,Real Estate Services,0.49829907527190836
15502,Susa Partnership LP,2001-11-14,2,Multi Asset Class Owners & Developers,0.0
15503,Susa Partnership LP,2002-05-15,1,Multi Asset Class Owners & Developers,0.49829907527190836
15504,Storage USA Inc,2001-11-14,2,Self-Storage REIT,0.0
15505,Storage USA Inc,2002-05-15,1,Self-Storage REIT,0.49829907527190836
15506,Otter Tail Corp,2001-11-14,1,Electricity Networks,0.0
15507,Otter Tail Corp,2003-09-18,1,Electricity Networks,1.8426114157032656
15508,Otter Tail Corp,2004-12-16,2,Electricity Networks,3.0883591038830365
15509,Otter Tail Corp,2008-09-26,2,Electricity Networks,6.8666707735271775
15510,Otter Tail Corp,2013-06-21,2,Electricity Networks,11.600511988610307
15511,Eldorado Resorts LLC,2001-11-15,3,Casino Hotels,0.0
15512,Eldorado Resorts LLC,2002-01-08,3,Casino Hotels,0.14784697837737942
15513,Eldorado Resorts LLC,2005-05-19,3,Casino Hotels,3.5072588759522785
15514,Eldorado Resorts LLC,2005-08-26,3,Casino Hotels,3.7783116696441406
15515,Eldorado Resorts LLC,2011-06-15,3,Casino Hotels,9.579936617452788
15516,Eldorado Resorts LLC,2013-09-10,3,Casino Hotels,11.819544549169388
15517,Eldorado Resorts LLC,2014-10-03,3,Casino Hotels,12.881852467880929
15518,Wickes Inc,2001-11-15,3,Home Products Stores,0.0
15519,Wickes Inc,2002-08-27,4,Home Products Stores,0.7803034969917246
15520,Wickes Inc,2002-11-04,4,Home Products Stores,0.9692190804739317
15521,Wickes Inc,2002-12-23,4,Home Products Stores,1.1033765238163684
15522,Wickes Inc,2003-02-27,5,Home Products Stores,1.28407838627761
15523,Nationwide Credit Inc,2001-11-16,3,Receivables Collection & Management,0.0
15524,Brown Jordan International Inc,2001-11-16,3,Home & Office Furnishings Manufacturing,0.0
15525,Brown Jordan International Inc,2003-03-18,5,Home & Office Furnishings Manufacturing,1.3333607124034033
15526,Premera Blue Cross,2001-11-16,2,Life Insurance,0.0
15527,Premera Blue Cross,2006-12-06,2,Life Insurance,5.054176334900785
15528,Trusted Media Brands Inc,2001-11-16,2,Periodical Publishers,0.0
15529,Trusted Media Brands Inc,2002-03-22,3,Periodical Publishers,0.344976282880552
15530,Trusted Media Brands Inc,2003-04-30,3,Periodical Publishers,1.451090713703909
15531,Trusted Media Brands Inc,2003-10-03,3,Periodical Publishers,1.8782042067941163
15532,Trusted Media Brands Inc,2006-08-15,3,Periodical Publishers,4.7447928431110835
15533,Trusted Media Brands Inc,2007-02-12,3,Periodical Publishers,5.240354011376004
15534,Trusted Media Brands Inc,2008-03-17,3,Periodical Publishers,6.3327789071644185
15535,Trusted Media Brands Inc,2009-08-17,5,Periodical Publishers,7.751014736784466
15536,Integrated Electrical Services Inc/Old,2001-11-19,3,Other Commercial Services,0.0
15537,Integrated Electrical Services Inc/Old,2002-01-09,3,Other Commercial Services,0.13963325735641388
15538,Integrated Electrical Services Inc/Old,2004-06-23,3,Other Commercial Services,2.592797935618117
15539,Integrated Electrical Services Inc/Old,2004-08-17,3,Other Commercial Services,2.7433828210024847
15540,Integrated Electrical Services Inc/Old,2005-01-10,3,Other Commercial Services,3.143117244022807
15541,Integrated Electrical Services Inc/Old,2005-05-19,3,Other Commercial Services,3.4963072479243245
15542,Integrated Electrical Services Inc/Old,2005-11-04,4,Other Commercial Services,3.959013532105382
15543,Integrated Electrical Services Inc/Old,2005-12-15,4,Other Commercial Services,4.071267719391911
15544,Integrated Electrical Services Inc/Old,2006-02-14,5,Other Commercial Services,4.23828004681821
15545,IT Group Inc/The,2001-11-20,3,Remediation Services,0.0
15546,IT Group Inc/The,2001-12-03,3,Remediation Services,0.035592791090850597
15547,IT Group Inc/The,2002-01-16,5,Remediation Services,0.15606069939834494
15548,Elgar Holdings Inc,2001-11-20,4,Other Financial Services,0.0
15549,Elgar Holdings Inc,2002-04-10,4,Other Financial Services,0.38604488798537956
15550,Elgar Holdings Inc,2002-12-31,4,Other Financial Services,1.111590244837334
15551,Pacific Automobile Insurance,2001-11-21,4,,0.0
15552,Pacific Automobile Insurance,2002-11-04,5,,0.9527916384320007
15553,American Safety Razor Co LLC,2001-11-21,3,Household Products Manufacturing,0.0
15554,American Safety Razor Co LLC,2002-05-07,4,Household Products Manufacturing,0.4572304701670808
15555,American Safety Razor Co LLC,2002-07-08,3,Household Products Manufacturing,0.6269807046003683
