,Company Name,Date,Curr Rtg,Industry Type,years,Year,GDP,PX_LAST
5872,Former Charter Communications Parent Inc,2015-03-31,3,Cable & Satellite,5.325229128592647,2015,0.03733960511034673,0.1427183033790591
5873,Prospect Capital Corp,2015-09-29,2,BDCs (Business Development Companies),5.842693552913476,2015,0.03733960511034673,0.1427183033790591
5874,Pilot Travel Centers LLC,2015-04-21,3,Gasoline - Filling Stations,5.434745408872187,2015,0.03733960511034673,0.1427183033790591
5875,Masonite International Corp,2015-12-09,3,Windows & Doors Manufacturing - Building Products,6.091843090549429,2015,0.03733960511034673,0.1427183033790591
5876,Berkshire Hathaway Homestate Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5877,Berkshire Hathaway Inc,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5878,Central States Indemnity Co of Omaha,2015-08-11,1,Life Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5879,Columbia Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5880,Continental Divide Insurance Co,2015-08-11,1,Insurance Services & Other,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5881,Cornhusker Casualty Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5882,CSI Life Insurance Co,2015-08-11,1,Life Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5883,Cypress Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5884,GEICO Casualty Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5885,GEICO Corp,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5886,GEICO General Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5887,GEICO Indemnity Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5888,General Re Corp,2015-08-12,1,Reinsurance,5.768770063724785,2015,0.03733960511034673,0.1427183033790591
5889,General Reinsurance Corp,2015-08-11,1,Reinsurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5890,General Star Indemnity Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5891,General Star National Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5892,Genesis Insurance Co,2015-08-11,1,Insurance Services & Other,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5893,Government Employees Insurance Co,2015-08-11,1,Life Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5894,National Fire & Marine Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5895,National Indemnity Co,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5896,National Indemnity Co of Mid-America,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5897,National Indemnity Co of the South,2015-08-11,1,Property & Casualty Insurance,5.766032156717797,2015,0.03733960511034673,0.1427183033790591
5898,Triumph Group Inc,2015-08-26,3,Aircraft Parts & Equipment Manufacturing,5.807100761822625,2015,0.03733960511034673,0.1427183033790591
5899,Mead Johnson Nutrition Co,2015-10-22,2,Other Food Manufacturing,5.979588903262901,2015,0.03733960511034673,0.1427183033790591
5900,Netflix Inc,2015-02-02,3,Internet Media,5.2649951744389,2015,0.03733960511034673,0.1427183033790591
5901,Cequel Communications Holdings I LLC,2015-05-20,3,Cable & Satellite,5.563427038200648,2015,0.03733960511034673,0.1427183033790591
5902,Cequel Communications Holdings I LLC,2015-12-24,3,Cable & Satellite,6.160290765724143,2015,0.03733960511034673,0.1427183033790591
5903,Murray Energy Corp,2015-01-07,3,Coal Operations,5.226664476341061,2015,0.03733960511034673,0.1427183033790591
5904,Murray Energy Corp,2015-12-18,3,Coal Operations,6.171242393752096,2015,0.03733960511034673,0.1427183033790591
5905,Lions Gate Entertainment Corp,2015-01-06,3,Film & TV Production,5.232140290355038,2015,0.03733960511034673,0.1427183033790591
5906,Lions Gate Entertainment Inc,2015-01-06,3,Film & TV Production & Distribution,5.232140290355038,2015,0.03733960511034673,0.1427183033790591
5907,Guardian Industries Resources LLC,2015-06-24,1,Glass Product Manufacturing - Building Materials,5.727701458619958,2015,0.03733960511034673,0.1427183033790591
5908,Bass Pro Group LLC,2015-02-17,3,Sporting Goods Stores,4.9035914495164175,2015,0.03733960511034673,0.1427183033790591
5909,SquareTwo Financial Corp,2015-12-11,4,Receivables Collection & Management,5.716749830592004,2015,0.03733960511034673,0.1427183033790591
5910,VeriFone Systems Inc,2015-06-23,3,Point of Sale (POS) Terminals,5.28416052348782,2015,0.03733960511034673,0.1427183033790591
5911,BioScrip Inc,2015-08-11,4,Pharmacy Benefits Management (PBM),5.453910757921107,2015,0.03733960511034673,0.1427183033790591
5912,US TelePacific Holdings Corp,2015-07-28,3,Wireline Telecommunications Services,5.437483315879176,2015,0.03733960511034673,0.1427183033790591
5913,Arch Mortgage Insurance Co,2015-03-09,1,Property & Casualty Insurance,5.054176334900784,2015,0.03733960511034673,0.1427183033790591
5914,TreeHouse Foods Inc,2015-11-02,3,Fruit & Vegetable Canning,5.708536109571039,2015,0.03733960511034673,0.1427183033790591
5915,TreeHouse Foods Inc,2015-12-16,3,Fruit & Vegetable Canning,5.829004017878533,2015,0.03733960511034673,0.1427183033790591
5916,National Liability & Fire Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.514144712074854,2015,0.03733960511034673,0.1427183033790591
5917,Redwood Fire & Casualty Insurance Co,2015-08-11,1,Property & Casualty Insurance,5.514144712074854,2015,0.03733960511034673,0.1427183033790591
5918,Energy Transfer Equity LP,2015-09-28,3,Oil & Liquids Rich Gas Pipelines,5.68663285351513,2015,0.03733960511034673,0.1427183033790591
5919,Energy Transfer Equity LP,2015-12-30,3,Oil & Liquids Rich Gas Pipelines,5.941258205165061,2015,0.03733960511034673,0.1427183033790591
5920,Bankrate Inc,2015-03-20,3,Price & Service Comparison Websites,4.742054936104095,2015,0.03733960511034673,0.1427183033790591
5921,Bankrate Inc,2015-06-22,3,Price & Service Comparison Websites,4.999418194761015,2015,0.03733960511034673,0.1427183033790591
5922,DynCorp International Inc,2015-04-03,3,Information Technology (IT) Services - Government,4.783123541208923,2015,0.03733960511034673,0.1427183033790591
5923,DynCorp International Inc,2015-06-23,3,Information Technology (IT) Services - Government,5.0048940087749925,2015,0.03733960511034673,0.1427183033790591
5924,DynCorp International Inc,2015-09-25,4,Information Technology (IT) Services - Government,5.262257267431912,2015,0.03733960511034673,0.1427183033790591
5925,Telx Group Inc/The,2015-07-15,3,Data Networking Equipment,5.174644243208279,2015,0.03733960511034673,0.1427183033790591
5926,Telx Group Inc/The,2015-10-11,2,Data Networking Equipment,5.4155800598232675,2015,0.03733960511034673,0.1427183033790591
5927,Aurora Diagnostics Inc,2015-04-20,4,Health Care Testing Services,4.961087496663176,2015,0.03733960511034673,0.1427183033790591
5928,Aurora Diagnostics Inc,2015-06-30,4,Health Care Testing Services,5.15547889415936,2015,0.03733960511034673,0.1427183033790591
5929,Ironshore Holdings US Inc,2015-05-04,2,Property & Casualty Insurance,4.999418194761015,2015,0.03733960511034673,0.1427183033790591
5930,Lantheus Medical Imaging Inc,2015-06-09,3,Radiology & Diagnostic Imaging,5.111672382047544,2015,0.03733960511034673,0.1427183033790591
5931,Lantheus Medical Imaging Inc,2015-06-30,3,Radiology & Diagnostic Imaging,5.169168429194302,2015,0.03733960511034673,0.1427183033790591
5932,Columbia Property Trust Inc,2015-08-04,2,Office REIT,5.267733081445889,2015,0.03733960511034673,0.1427183033790591
5933,Columbia Property Trust Operating Partnership LP,2015-08-04,2,Office REIT,5.267733081445889,2015,0.03733960511034673,0.1427183033790591
5934,Kilroy Realty Corp,2015-05-18,2,Office REIT,5.095244940005613,2015,0.03733960511034673,0.1427183033790591
5935,Kilroy Realty LP,2015-05-18,2,Central Business District (CBD) Office REIT,5.095244940005613,2015,0.03733960511034673,0.1427183033790591
5936,Willbros Group Inc,2015-03-18,3,Infrastructure Construction,4.9391842406072675,2015,0.03733960511034673,0.1427183033790591
5937,Willbros Group Inc,2015-04-02,3,Infrastructure Construction,4.980252845712095,2015,0.03733960511034673,0.1427183033790591
5938,Willbros Group Inc,2015-07-10,4,Infrastructure Construction,5.251305639403958,2015,0.03733960511034673,0.1427183033790591
5939,Harvard Drug Group LLC/The,2015-06-05,3,Pharmaceutical Distribution,5.160954708173337,2015,0.03733960511034673,0.1427183033790591
5940,Harvard Drug Group LLC/The,2015-09-03,1,Pharmaceutical Distribution,5.407366338802303,2015,0.03733960511034673,0.1427183033790591
5941,Rosetta Resources Inc,2015-05-12,3,Crude Oil & Natural Gas Exploration & Production,5.097982847012601,2015,0.03733960511034673,0.1427183033790591
5942,Rosetta Resources Inc,2015-07-22,2,Crude Oil & Natural Gas Exploration & Production,5.292374244508785,2015,0.03733960511034673,0.1427183033790591
5943,CF Industries Inc,2015-08-06,2,Agricultural Chemicals,5.336180756620601,2015,0.03733960511034673,0.1427183033790591
5944,Western Express Inc,2015-03-12,3,Trucking,4.933708426593291,2015,0.03733960511034673,0.1427183033790591
5945,Securus Holdings Inc,2015-10-08,3,Investigation Services,5.519620526088832,2015,0.03733960511034673,0.1427183033790591
5946,Securus Holdings Inc,2015-10-30,3,Investigation Services,5.579854480242579,2015,0.03733960511034673,0.1427183033790591
5947,Breitburn Energy Partners LP,2015-01-16,3,Crude Oil & Natural Gas Exploration & Production,4.3122035360068995,2015,0.03733960511034673,0.1427183033790591
5948,Breitburn Energy Partners LP,2015-03-31,3,Crude Oil & Natural Gas Exploration & Production,4.514808654524049,2015,0.03733960511034673,0.1427183033790591
5949,Breitburn Energy Partners LP,2015-09-17,3,Crude Oil & Natural Gas Exploration & Production,4.980252845712095,2015,0.03733960511034673,0.1427183033790591
5950,Liberty Tire Recycling Holdco LLC,2015-01-08,4,Recycling Facilities,4.3122035360068995,2015,0.03733960511034673,0.1427183033790591
5951,Liberty Tire Recycling Holdco LLC,2015-02-23,4,Recycling Facilities,4.438147258328371,2015,0.03733960511034673,0.1427183033790591
5952,Liberty Tire Recycling Holdco LLC,2015-04-03,5,Recycling Facilities,4.544925631600923,2015,0.03733960511034673,0.1427183033790591
5953,GFI Group Inc,2015-02-05,3,Institutional Brokerage,4.473740049419221,2015,0.03733960511034673,0.1427183033790591
5954,GFI Group Inc,2015-03-09,3,Institutional Brokerage,4.561353073642853,2015,0.03733960511034673,0.1427183033790591
5955,GFI Group Inc,2015-04-29,3,Institutional Brokerage,4.700986330999267,2015,0.03733960511034673,0.1427183033790591
5956,GFI Group Inc,2015-07-13,2,Institutional Brokerage,4.906329356523406,2015,0.03733960511034673,0.1427183033790591
5957,Fairmount Santrol Inc,2015-12-21,3,Other Mined Minerals,5.3580840126765095,2015,0.03733960511034673,0.1427183033790591
5958,RAAM Global Energy Co,2015-02-09,4,Exploration & Production,4.51207074751706,2015,0.03733960511034673,0.1427183033790591
5959,RAAM Global Energy Co,2015-04-07,5,Exploration & Production,4.668131446915406,2015,0.03733960511034673,0.1427183033790591
5960,Foresight Energy LP,2015-12-18,4,Bituminous Coal Underground Mining,5.371773547711452,2015,0.03733960511034673,0.1427183033790591
5961,Interactive Data Corp,2015-10-27,3,Data & Analytics,5.232140290355038,2015,0.03733960511034673,0.1427183033790591
5962,JBS USA LUX SA,2015-05-19,3,Animal Processing,4.840619588355681,2015,0.03733960511034673,0.1427183033790591
5963,EnergySolutions Inc,2015-10-22,3,Hazardous Waste Treatment & Disposal,5.270470988452877,2015,0.03733960511034673,0.1427183033790591
5964,EnergySolutions Inc,2015-12-04,3,Hazardous Waste Treatment & Disposal,5.388200989753383,2015,0.03733960511034673,0.1427183033790591
5965,Midcontinent Communications,2015-08-10,3,Cable & Satellite,5.092507032998625,2015,0.03733960511034673,0.1427183033790591
5966,Excelitas Technologies Corp,2015-07-17,3,Other Electrical Equipment Manufacturing,4.566828887656831,2015,0.03733960511034673,0.1427183033790591
5967,GenOn Energy Holdings Inc,2015-10-02,4,Power Generation,4.791337262229888,2015,0.03733960511034673,0.1427183033790591
5968,Syniverse Holdings Inc,2015-03-19,3,Data & Transaction Processors,4.276610744916049,2015,0.03733960511034673,0.1427183033790591
5969,Syniverse Holdings Inc,2015-05-19,3,Data & Transaction Processors,4.443623072342348,2015,0.03733960511034673,0.1427183033790591
5970,Cambium Learning Group Inc,2015-12-13,3,Educational Services,5.032273078844877,2015,0.03733960511034673,0.1427183033790591
5971,Koppers Inc,2015-01-14,3,Basic & Diversified Chemicals Manufacturing,4.142453301573612,2015,0.03733960511034673,0.1427183033790591
5972,Checkout Holding Corp,2015-09-14,3,Market Research & Consulting,4.857047030397612,2015,0.03733960511034673,0.1427183033790591
5973,Black Elk Energy Offshore Operations LLC,2015-01-16,4,Renewable Energy Project Developers,4.19994934872037,2015,0.03733960511034673,0.1427183033790591
5974,IDS Acquisition Corp,2015-07-17,3,Investment Companies,4.71467586603421,2015,0.03733960511034673,0.1427183033790591
5975,Roofing Supply Group LLC,2015-11-23,3,Home Improvement,5.067865869935728,2015,0.03733960511034673,0.1427183033790591
5976,MedAssets Inc,2015-11-05,3,Health Care Supply Chain,5.021321450816923,2015,0.03733960511034673,0.1427183033790591
5977,Broadcom Corp,2015-05-28,1,Application Specific Communication,4.583256329698761,2015,0.03733960511034673,0.1427183033790591
5978,Vantage Drilling Co,2015-06-23,4,Offshore Drilling,4.65991772589444,2015,0.03733960511034673,0.1427183033790591
5979,Vantage Drilling Co,2015-11-03,5,Offshore Drilling,5.024059357823911,2015,0.03733960511034673,0.1427183033790591
5980,NSTAR Gas Co,2015-04-23,1,Gas Distribution,4.51207074751706,2015,0.03733960511034673,0.1427183033790591
5981,Sabra Capital Corp,2015-01-15,3,Health Care REIT,4.251969581853152,2015,0.03733960511034673,0.1427183033790591
5982,Sabra Health Care LP,2015-01-13,3,Health Care REIT,4.246493767839175,2015,0.03733960511034673,0.1427183033790591
5983,Vantiv LLC,2015-11-09,3,Credit Card Issuing,5.070603776942717,2015,0.03733960511034673,0.1427183033790591
5984,Fibertech Networks LLC,2015-04-28,3,Fiber Optic Telecommunications Equipment,4.542187724593934,2015,0.03733960511034673,0.1427183033790591
5985,Fibertech Networks LLC,2015-08-12,3,Fiber Optic Telecommunications Equipment,4.8324058673347166,2015,0.03733960511034673,0.1427183033790591
5986,Old Remco Holdings LLC,2015-07-13,3,Auto Parts Manufacturing,4.301251907978946,2015,0.03733960511034673,0.1427183033790591
5987,Waste Industries USA Inc,2015-02-05,3,Waste Management,3.8741384148887383,2015,0.03733960511034673,0.1427183033790591
5990,Boart Longyear Ltd,2015-07-15,4,Metals Support Services,4.334106792062808,2015,0.03733960511034673,0.1427183033790591
5991,Constellation Enterprises LLC,2015-10-05,4,Fabricated Metal & Hardware Manufacturing,4.569566794663819,2015,0.03733960511034673,0.1427183033790591
5992,Nielsen NV,2015-02-19,3,Non-Financial Information Services,3.9672272531263477,2015,0.03733960511034673,0.1427183033790591
5993,PPL Electric Utilities Corp,2015-06-01,1,Electricity Distribution,4.249231674846164,2015,0.03733960511034673,0.1427183033790591
5994,Brock Holdings II Inc,2015-03-31,3,Non-Residential Building Construction,4.093170975447819,2015,0.03733960511034673,0.1427183033790591
5995,Brock Holdings III Inc,2015-03-31,3,Construction & Mining Machinery Manufacturing,4.093170975447819,2015,0.03733960511034673,0.1427183033790591
5996,Goodrich Petroleum Corp,2015-09-02,5,Crude Oil & Natural Gas Exploration & Production,4.520284468538026,2015,0.03733960511034673,0.1427183033790591
5997,Family Dollar Stores Inc,2015-07-15,3,Dollar Stores,4.468264235405244,2015,0.03733960511034673,0.1427183033790591
5998,Allegiant Travel Co,2015-06-25,3,Low Cost Airline,4.356010048118716,2015,0.03733960511034673,0.1427183033790591
5999,Maiden Specialty Insurance Co,2015-07-27,2,Insurance Services & Other,4.460050514384279,2015,0.03733960511034673,0.1427183033790591
6000,Maiden Specialty Insurance Co,2015-12-20,2,Insurance Services & Other,4.859784937404601,2015,0.03733960511034673,0.1427183033790591
6001,Transtar Holding Co,2015-12-18,4,Auto Parts Manufacturing,4.887164007474486,2015,0.03733960511034673,0.1427183033790591
6002,Philadelphia Indemnity Insurance Co,2015-09-18,1,Insurance Services & Other,4.640752376845521,2015,0.03733960511034673,0.1427183033790591
6003,Tokio Marine Specialty Insurance Co,2015-09-18,1,Insurance Services & Other,4.64075237684552,2015,0.03733960511034673,0.1427183033790591
6004,Armored AutoGroup Inc,2015-04-29,3,Other Consumer Products Manufacturing,4.260183302874118,2015,0.03733960511034673,0.1427183033790591
